COG_ID	category	name	mean_post	median_post	sd_post	n_present	n_recon	consensus_present	vote	combined_post	euryroot_ml_post	euryroot_unif_post	gld_min1_post	gld_min4_post
COG4706	I	Predicted 3-hydroxylacyl-ACP dehydratase, HotDog domain	0.0008	0.0008	0.0001	0	5	0	0/5	0.0009	0.0006	0.0007	0.0010	0.0008
COG4707	X	Prophage pi2 protein 07	0.0006	0.0004	0.0007	0	5	0	0/5	0.0000	0.0004	0.0000	0.0020	0.0007
COG4708	FJ	ECF-type transporter of queuosine precursor, membrane (S) component	0.5568	0.7285	0.3575	3	5	1	3/5	0.0791	0.8968	0.1757	0.7285	0.9040
COG4709	S	Uncharacterized membrane protein	0.0676	0.0510	0.0650	0	5	0	0/5	0.0122	0.0769	0.0104	0.1876	0.0510
COG4710	R	Predicted DNA-binding protein with an HTH domain	0.0307	0.0180	0.0273	0	5	0	0/5	0.0117	0.0180	0.0130	0.0843	0.0263
COG4711	S	Uncharacterized membrane protein	0.1364	0.0702	0.1489	0	5	0	0/5	0.0349	0.0702	0.0190	0.4233	0.1347
COG4712	L	Predicted ssDNA annealing protein, contains HHH motif, Rad42/Rad22/RecT/erf family	0.0022	0.0009	0.0027	0	5	0	0/5	0.0006	0.0009	0.0006	0.0076	0.0014
COG4713	S	Uncharacterized membrane protein	0.0479	0.0080	0.0667	0	5	0	0/5	0.0040	0.0494	0.0015	0.1765	0.0080
COG4714	S	Uncharacterized membrane-anchored protein	0.0021	0.0014	0.0017	0	5	0	0/5	0.0012	0.0014	0.0010	0.0055	0.0016
COG4715	S	Uncharacterized protein, contains SWIM-type Zn finger domain	0.1447	0.0424	0.1854	1	5	0	1/5	0.0329	0.1329	0.0094	0.5060	0.0424
COG4716	S	Myosin-crossreactive antigen  (function unknown)	0.0088	0.0059	0.0065	0	5	0	0/5	0.0091	0.0059	0.0033	0.0212	0.0043
COG4717	S	Uncharacterized conserved protein YhaN, contains AAA domain	0.0827	0.0669	0.0675	0	5	0	0/5	0.0669	0.0456	0.0064	0.2063	0.0885
COG4718	X	Phage tail protein	0.0016	0.0008	0.0018	0	5	0	0/5	0.0004	0.0008	0.0004	0.0051	0.0015
COG4719	S	Uncharacterized conserved protein, UCP014979 family	0.0018	0.0014	0.0016	0	5	0	0/5	0.0006	0.0014	0.0005	0.0048	0.0017
COG4720	H	ECF-type riboflavin transporter, membrane (S) component	0.7383	0.9282	0.2606	3	5	1	3/5	0.4240	0.9337	0.4164	0.9282	0.9891
COG4721	H	ABC-type thiamine/hydroxymethylpyrimidine transport system, permease component	0.1589	0.1435	0.1523	0	5	0	0/5	0.0187	0.1435	0.0226	0.4370	0.1725
COG4722	X	Phage-related protein YomH	0.0059	0.0043	0.0037	0	5	0	0/5	0.0035	0.0043	0.0029	0.0131	0.0057
COG4723	X	Phage-related protein, tail assembly protein I	0.0014	0.0008	0.0014	0	5	0	0/5	0.0004	0.0008	0.0004	0.0040	0.0016
COG4724	G	Endo-beta-N-acetylglucosaminidase D	0.0013	0.0011	0.0010	0	5	0	0/5	0.0005	0.0011	0.0005	0.0031	0.0013
COG4725	J	N6-adenosine-specific RNA methylase IME4	0.0199	0.0212	0.0113	0	5	0	0/5	0.0080	0.0263	0.0069	0.0369	0.0212
COG4726	NW	Type IV pilus assembly protein PilX	0.0048	0.0037	0.0027	0	5	0	0/5	0.0037	0.0024	0.0036	0.0101	0.0043
COG4727	S	Uncharacterized conserved protein, DUF2145 domain	0.0006	0.0005	0.0004	0	5	0	0/5	0.0003	0.0005	0.0002	0.0013	0.0007
COG4728	S	Uncharacterized conserved protein, DUF1653 family	0.0004	0.0002	0.0003	0	5	0	0/5	0.0005	0.0002	0.0008	0.0002	0.0001
COG4729	S	Uncharacterized conserved protein, DUF1850 family	0.1196	0.0432	0.1741	0	5	0	0/5	0.0123	0.0432	0.0087	0.4650	0.0689
COG4731	S	Uncharacterized conserved protein, DUF2147 family	0.0017	0.0008	0.0019	0	5	0	0/5	0.0006	0.0008	0.0006	0.0055	0.0008
COG4732	H	ECF-type thiazole transporter, membrane (S) component ThiW	0.4950	0.5877	0.3595	3	5	0	3/5	0.0659	0.5877	0.0818	0.9007	0.8388
COG4733	X	Phage-related protein, tail protein J	0.0349	0.0250	0.0229	0	5	0	0/5	0.0589	0.0110	0.0655	0.0250	0.0140
COG4734	V	Antirestriction protein ArdA	0.0017	0.0011	0.0011	0	5	0	0/5	0.0019	0.0008	0.0011	0.0038	0.0010
COG4735	S	Uncharacterized conserved protein YaaW, UPF0174 family	0.0027	0.0024	0.0015	0	5	0	0/5	0.0017	0.0024	0.0013	0.0056	0.0025
COG4736	C	Cbb3-type cytochrome oxidase, subunit 3	0.0061	0.0031	0.0062	0	5	0	0/5	0.0023	0.0031	0.0018	0.0183	0.0049
COG4737	S	Uncharacterized conserved protein	0.0020	0.0014	0.0013	0	5	0	0/5	0.0009	0.0014	0.0008	0.0044	0.0024
COG4738	K	Predicted transcriptional regulator	0.5088	0.6275	0.3096	3	5	1	3/5	0.2009	0.7983	0.0834	0.8338	0.6275
COG4739	S	Uncharacterized conserved protein, contains ferredoxin domain	0.7915	0.9708	0.2393	4	5	1	4/5	0.6120	0.9708	0.4069	0.9773	0.9905
COG4740	R	Predicted metalloprotease	0.2937	0.2711	0.3039	1	5	0	1/5	0.0371	0.2711	0.0116	0.8558	0.2930
COG4741	F	Predicted secreted endonuclease distantly related to archaeal Holliday junction resolvase	0.5240	0.7220	0.3166	3	5	1	3/5	0.2021	0.8732	0.0866	0.7363	0.7220
COG4742	K	Predicted transcriptional regulator, contains HTH domain	0.6620	0.7928	0.3285	3	5	1	3/5	0.3457	0.7928	0.2007	0.9967	0.9742
COG4743	S	Uncharacterized membrane protein, DUF1616 domain	0.8176	0.9761	0.2132	4	5	1	4/5	0.6649	0.9761	0.4705	0.9983	0.9780
COG4744	S	Uncharacterized conserved protein, DUF2149 domain	0.1275	0.0490	0.1598	0	5	0	0/5	0.0757	0.0490	0.0193	0.4451	0.0483
COG4745	R	Predicted membrane-bound mannosyltransferase, involved in protein glycosylation	0.4515	0.5341	0.3261	3	5	0	3/5	0.0945	0.7761	0.0452	0.8077	0.5341
COG4746	S	Uncharacterized conserved protein	0.3680	0.2211	0.3286	2	5	0	2/5	0.1070	0.2211	0.0584	0.9471	0.5063
COG4747	R	ACT domain-containing protein	0.5277	0.7612	0.3397	3	5	1	3/5	0.0897	0.7612	0.1400	0.8731	0.7746
COG4748	S	Uncharacterized conserved protein, contains restriction enzyme R protein N terminal (HSDR_N) domain	0.0248	0.0138	0.0211	0	5	0	0/5	0.0207	0.0107	0.0138	0.0665	0.0123
COG4749	S	Uncharacterized conserved protein, DUF2150 domain	0.2079	0.0724	0.2284	1	5	0	1/5	0.0475	0.0724	0.0060	0.6180	0.2956
COG4750	MI	CTP:phosphocholine cytidylyltransferase LicC	0.0011	0.0012	0.0004	0	5	0	0/5	0.0007	0.0012	0.0006	0.0015	0.0016
COG4752	S	Uncharacterized conserved protein	0.0135	0.0069	0.0162	0	5	0	0/5	0.0024	0.0069	0.0024	0.0454	0.0103
COG4753	TK	Two-component response regulator, YesN/AraC family, consists of REC and AraC-type DNA-binding domains	0.0079	0.0057	0.0047	0	5	0	0/5	0.0129	0.0033	0.0033	0.0142	0.0057
COG4754	R	Extracellular substrate-binding protein	0.3633	0.4567	0.2931	1	5	0	1/5	0.0181	0.4567	0.0653	0.8139	0.4623
COG4755	S	Uncharacterized conserved protein, DUF2153 domain	0.1188	0.0495	0.1240	0	5	0	0/5	0.0028	0.0495	0.0037	0.2789	0.2593
COG4756	R	Predicted cation transporter	0.4983	0.6380	0.3720	3	5	0	3/5	0.0745	0.6380	0.0468	0.9618	0.7704
COG4757	R	Predicted alpha/beta hydrolase	0.0052	0.0027	0.0061	0	5	0	0/5	0.0011	0.0027	0.0008	0.0172	0.0042
COG4758	T	Membrane protein LiaF, inhibitor of the LiaRS two-component envelope stress sensory system	0.0289	0.0163	0.0376	0	5	0	0/5	0.0029	0.0180	0.0041	0.1030	0.0163
COG4759	R	Uncharacterized conserved protein, contains thioredoxin-like domain	0.0035	0.0015	0.0043	0	5	0	0/5	0.0009	0.0015	0.0008	0.0120	0.0025
COG4760	S	Uncharacterized membrane protein, YccA/Bax inhibitor family	0.0077	0.0057	0.0080	0	5	0	0/5	0.0022	0.0062	0.0011	0.0233	0.0057
COG4762	S	Uncharacterized conserved protein, UPF0548 family	0.0067	0.0023	0.0093	0	5	0	0/5	0.0010	0.0023	0.0007	0.0252	0.0043
COG4763	S	Uncharacterized membrane protein YcfT	0.0016	0.0011	0.0013	0	5	0	0/5	0.0007	0.0011	0.0007	0.0042	0.0013
COG4764	R	Predicted transglycosylase, contains SLT domain	0.0011	0.0012	0.0002	0	5	0	0/5	0.0014	0.0012	0.0012	0.0009	0.0010
COG4765	S	Uncharacterized conserved protein, DUF2155 domain	0.0063	0.0068	0.0042	0	5	0	0/5	0.0018	0.0086	0.0018	0.0127	0.0068
COG4766	E	Ethanolamine utilization protein EutQ, cupin superfamily (function unknown)	0.0008	0.0005	0.0007	0	5	0	0/5	0.0005	0.0004	0.0005	0.0022	0.0006
COG4767	V	Glycopeptide antibiotics resistance protein	0.0044	0.0024	0.0042	0	5	0	0/5	0.0022	0.0021	0.0026	0.0127	0.0024
COG4768	S	Uncharacterized conserved protein YoxC, contains an MCP-like domain	0.0289	0.0192	0.0289	0	5	0	0/5	0.0041	0.0192	0.0026	0.0808	0.0377
COG4769	S	Uncharacterized membrane protein	0.0011	0.0012	0.0004	0	5	0	0/5	0.0014	0.0015	0.0012	0.0007	0.0006
COG4770	I	Acetyl/propionyl-CoA carboxylase, alpha subunit	0.0711	0.0232	0.0993	0	5	0	0/5	0.0385	0.0058	0.0232	0.2686	0.0196
COG4772	P	Outer membrane receptor for Fe3+-dicitrate	0.0006	0.0004	0.0003	0	5	0	0/5	0.0010	0.0004	0.0008	0.0003	0.0004
COG4773	P	Outer membrane receptor for ferric coprogen and ferric-rhodotorulic acid	0.0016	0.0011	0.0010	0	5	0	0/5	0.0034	0.0009	0.0022	0.0011	0.0006
COG4774	P	Outer membrane receptor for monomeric catechols	0.0006	0.0005	0.0003	0	5	0	0/5	0.0010	0.0005	0.0009	0.0003	0.0004
COG4775	M	Outer membrane protein assembly factor BamA	0.0003	0.0000	0.0004	0	5	0	0/5	0.0004	0.0000	0.0010	0.0000	0.0000
COG4776	K	Exoribonuclease II	0.0019	0.0013	0.0018	0	5	0	0/5	0.0003	0.0013	0.0005	0.0052	0.0020
COG4778	P	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnL	0.0042	0.0026	0.0033	0	5	0	0/5	0.0044	0.0014	0.0026	0.0104	0.0021
COG4779	P	ABC-type enterobactin transport system, permease component	0.0024	0.0015	0.0019	0	5	0	0/5	0.0012	0.0015	0.0008	0.0061	0.0026
COG4781	I	Membrane-anchored glycerophosphoryl diester phosphodiesterase (GDPDase), membrane domain	0.0016	0.0005	0.0025	0	5	0	0/5	0.0000	0.0005	0.0000	0.0065	0.0012
COG4782	R	Esterase/lipase superfamily enzyme	0.0072	0.0017	0.0102	0	5	0	0/5	0.0013	0.0017	0.0009	0.0275	0.0047
COG4783	MO	Outer membrane protein chaperone/metalloprotease BepA/YfgC, contains M48 and TPR domains	0.0018	0.0006	0.0017	0	5	0	0/5	0.0045	0.0002	0.0030	0.0006	0.0005
COG4784	R	Putative Zn-dependent protease	0.0027	0.0016	0.0022	0	5	0	0/5	0.0012	0.0016	0.0011	0.0070	0.0024
COG4785	M	Lipoprotein NlpI, contains TPR repeats	0.0022	0.0023	0.0005	0	5	0	0/5	0.0028	0.0014	0.0020	0.0023	0.0025
COG4786	N	Flagellar basal body rod protein FlgG	0.0004	0.0005	0.0002	0	5	0	0/5	0.0005	0.0002	0.0007	0.0005	0.0002
COG4787	N	Flagellar basal body rod protein FlgF	0.0022	0.0025	0.0008	0	5	0	0/5	0.0031	0.0025	0.0029	0.0008	0.0018
COG4789	U	Type III secretory pathway, component EscV	0.0017	0.0017	0.0003	0	5	0	0/5	0.0020	0.0013	0.0021	0.0017	0.0015
COG4790	U	Type III secretory pathway, EscR/YscR component	0.0006	0.0006	0.0001	0	5	0	0/5	0.0007	0.0004	0.0007	0.0006	0.0005
COG4791	U	Type III secretory pathway, EscT/YscT component	0.0005	0.0004	0.0001	0	5	0	0/5	0.0006	0.0004	0.0006	0.0003	0.0004
COG4792	U	Type III secretory pathway, EscU/YscU component	0.0003	0.0003	0.0001	0	5	0	0/5	0.0003	0.0002	0.0003	0.0004	0.0002
COG4794	U	Type III secretory pathway, EscS/YscS component	0.0003	0.0002	0.0002	0	5	0	0/5	0.0006	0.0002	0.0005	0.0001	0.0002
COG4795	U	Type II secretory pathway, PulJ/GspJ component	0.0030	0.0028	0.0008	0	5	0	0/5	0.0036	0.0022	0.0041	0.0028	0.0022
COG4796	U	Type II secretory pathway, component HofQ	0.0016	0.0012	0.0008	0	5	0	0/5	0.0024	0.0008	0.0027	0.0012	0.0010
COG4797	R	Predicted regulatory domain of a methyltransferase	0.0221	0.0178	0.0188	0	5	0	0/5	0.0029	0.0359	0.0029	0.0508	0.0178
COG4798	R	Predicted methyltransferase	0.0038	0.0032	0.0014	0	5	0	0/5	0.0040	0.0023	0.0032	0.0065	0.0032
COG4799	I	Acetyl-CoA carboxylase, carboxyltransferase component	0.3863	0.2132	0.2861	2	5	0	2/5	0.2132	0.1700	0.0972	0.8220	0.6293
COG4800	K	Predicted transcriptional regulator with an HTH domain	0.6647	0.6765	0.2353	3	5	1	3/5	0.3442	0.9596	0.4631	0.8800	0.6765
COG4801	R	Predicted acyltransferase, contains DUF342 domain	0.2114	0.1669	0.1378	0	5	0	0/5	0.2891	0.1179	0.0461	0.4369	0.1669
COG4802	C	Ferredoxin-thioredoxin reductase, catalytic subunit	0.6141	0.8413	0.3859	3	5	1	3/5	0.1924	0.8413	0.1002	0.9741	0.9627
COG4803	S	Uncharacterized membrane protein	0.1455	0.0438	0.2139	1	5	0	1/5	0.0107	0.1001	0.0048	0.5679	0.0438
COG4804	R	Predicted nuclease of restriction endonuclease-like (RecB) superfamily,  DUF1016 family	0.0728	0.0431	0.0551	0	5	0	0/5	0.0431	0.1267	0.0126	0.1504	0.0310
COG4805	S	Uncharacterized conserved protein, DUF885 family	0.0139	0.0125	0.0068	0	5	0	0/5	0.0171	0.0051	0.0249	0.0097	0.0125
COG4806	G	L-rhamnose isomerase	0.0168	0.0040	0.0174	0	5	0	0/5	0.0020	0.0040	0.0020	0.0406	0.0353
COG4807	S	Uncharacterized conserved protein YehS, DUF1456 family	0.0020	0.0016	0.0006	0	5	0	0/5	0.0012	0.0016	0.0016	0.0030	0.0024
COG4808	S	Uncharacterized lipoprotein YehR, DUF1307 family	0.0047	0.0043	0.0027	0	5	0	0/5	0.0020	0.0043	0.0019	0.0090	0.0063
COG4809	G	Archaeal ADP-dependent glucokinase/phosphofructokinase	0.5604	0.6907	0.3082	3	5	1	3/5	0.3422	0.7313	0.0843	0.9534	0.6907
COG4810	E	Ethanolamine utilization protein EutS, microcompartment shell protein	0.0004	0.0004	0.0001	0	5	0	0/5	0.0004	0.0003	0.0005	0.0005	0.0004
COG4811	S	Uncharacterized membrane protein YobD, UPF0266 family	0.0013	0.0009	0.0013	0	5	0	0/5	0.0001	0.0009	0.0001	0.0037	0.0018
COG4812	E	Ethanolamine utilization protein EutT, cobalamin adenosyltransferase	0.0016	0.0010	0.0010	0	5	0	0/5	0.0009	0.0010	0.0009	0.0034	0.0017
COG4813	G	Trehalose utilization protein	0.0354	0.0115	0.0438	0	5	0	0/5	0.0105	0.0226	0.0115	0.1224	0.0099
COG4814	S	Uncharacterized conserved protein with an alpha/beta hydrolase fold	0.0036	0.0032	0.0034	0	5	0	0/5	0.0003	0.0032	0.0004	0.0095	0.0046
COG4815	S	Uncharacterized conserved protein	0.0001	0.0001	0.0000	0	5	0	0/5	0.0001	0.0001	0.0001	0.0001	0.0001
COG4816	E	Ethanolamine utilization protein EutL, microcompartment shell protein	0.0012	0.0012	0.0004	0	5	0	0/5	0.0015	0.0007	0.0012	0.0017	0.0009
COG4817	L	DNA-binding ferritin-like protein (Dps family)	0.0180	0.0045	0.0287	0	5	0	0/5	0.0023	0.0045	0.0016	0.0752	0.0063
COG4818	S	Uncharacterized membrane protein MJ1443, UPF0132 family	0.6453	0.9189	0.3660	3	5	1	3/5	0.3104	0.9345	0.0994	0.9631	0.9189
COG4819	E	Ethanolamine utilization protein EutA, possible chaperonin	0.0079	0.0046	0.0060	0	5	0	0/5	0.0046	0.0029	0.0036	0.0191	0.0095
COG4820	E	Ethanolamine utilization protein EutJ, possible chaperonin	0.0022	0.0019	0.0015	0	5	0	0/5	0.0019	0.0010	0.0012	0.0052	0.0019
COG4821	R	Uncharacterized conserved protein, contains SIS (Sugar ISomerase) phosphosugar binding domain	0.0628	0.0311	0.0661	0	5	0	0/5	0.0071	0.0311	0.0073	0.1813	0.0871
COG4822	H	Cobalamin biosynthesis protein CbiK, Co2+ chelatase	0.0413	0.0263	0.0410	0	5	0	0/5	0.0203	0.0290	0.0087	0.1222	0.0263
COG4823	V	Abortive infection bacteriophage resistance protein	0.0004	0.0004	0.0002	0	5	0	0/5	0.0006	0.0003	0.0006	0.0004	0.0002
COG4824	X	Phage-related holin (Lysis protein)	0.0041	0.0034	0.0025	0	5	0	0/5	0.0022	0.0044	0.0019	0.0088	0.0034
COG4825	R	Uncharacterized conserved protein, contains thiamine pyrophosphokinase N- and C- domains	0.0285	0.0171	0.0347	0	5	0	0/5	0.0037	0.0171	0.0035	0.0963	0.0221
COG4826	O	Serine protease inhibitor	0.3480	0.3185	0.2555	2	5	0	2/5	0.1061	0.5133	0.0589	0.7432	0.3185
COG4827	R	Predicted transporter	0.1351	0.0717	0.1512	0	5	0	0/5	0.0717	0.0713	0.0238	0.4351	0.0736
COG4828	S	Uncharacterized membrane protein	0.1024	0.0213	0.1678	0	5	0	0/5	0.0116	0.0314	0.0098	0.4377	0.0213
COG4829	Q	Muconolactone delta-isomerase	0.1063	0.0144	0.1797	0	5	0	0/5	0.0067	0.0144	0.0052	0.4649	0.0404
COG4830	J	Ribosomal protein S26e	0.6091	0.8163	0.3350	3	5	1	3/5	0.1453	0.8362	0.2696	0.8163	0.9780
COG4831	T	Roadblock/LC7 domain	0.2149	0.0888	0.3020	1	5	0	1/5	0.0169	0.0888	0.0084	0.8099	0.1504
COG4832	VT	Cyclopropanoid cyclopropyl hydrolase, GyrI-like domain	0.2647	0.1979	0.2355	1	5	0	1/5	0.0513	0.3786	0.0312	0.6644	0.1979
COG4833	G	Predicted alpha-1,6-mannanase, GH76 family	0.0054	0.0024	0.0068	0	5	0	0/5	0.0012	0.0024	0.0011	0.0189	0.0033
COG4834	S	Uncharacterized conserved protein, DUF2184 domain	0.0006	0.0004	0.0004	0	5	0	0/5	0.0004	0.0004	0.0003	0.0014	0.0004
COG4835	S	Uncharacterized conserved protein	0.0058	0.0036	0.0065	0	5	0	0/5	0.0000	0.0036	0.0000	0.0175	0.0079
COG4836	S	Uncharacterized membrane protein YwzB	0.0016	0.0018	0.0014	0	5	0	0/5	0.0001	0.0018	0.0001	0.0038	0.0024
COG4837	O	Disulfide oxidoreductase YuzD	0.0075	0.0010	0.0118	0	5	0	0/5	0.0000	0.0010	0.0000	0.0307	0.0060
COG4838	S	Uncharacterized conserved protein YlaN, UPF0358 family	0.0004	0.0001	0.0006	0	5	0	0/5	0.0000	0.0001	0.0000	0.0017	0.0003
COG4839	D	Cell division protein FtsL	0.0071	0.0060	0.0063	0	5	0	0/5	0.0011	0.0060	0.0012	0.0181	0.0089
COG4840	S	Uncharacterized conserved protein YfkK, UPF0435 family	0.0023	0.0001	0.0041	0	5	0	0/5	0.0000	0.0001	0.0000	0.0104	0.0011
COG4841	S	Uncharacterized conserved protein YneR, related to HesB/YadR/YfhF family	0.0026	0.0009	0.0037	0	5	0	0/5	0.0000	0.0009	0.0000	0.0097	0.0024
COG4842	V	Secreted virulence factor YukE/EsxA, WXG100 family	0.0017	0.0008	0.0019	0	5	0	0/5	0.0008	0.0008	0.0005	0.0056	0.0009
COG4843	S	Uncharacterized conserved protein YebE, UPF0316/DUF2179 family	0.1864	0.1903	0.1531	0	5	0	0/5	0.0180	0.2858	0.0229	0.4148	0.1903
COG4844	S	Uncharacterized conserved protein YuzB, UPF0349 family	0.0037	0.0020	0.0038	0	5	0	0/5	0.0011	0.0020	0.0008	0.0111	0.0035
COG4845	V	Chloramphenicol O-acetyltransferase	0.0090	0.0075	0.0056	0	5	0	0/5	0.0075	0.0186	0.0031	0.0116	0.0042
COG4846	CO	Cytochrome c biogenesis protein CcdC	0.0069	0.0010	0.0114	0	5	0	0/5	0.0003	0.0010	0.0002	0.0296	0.0033
COG4847	S	Uncharacterized conserved protein, DUF2175 family	0.1722	0.0346	0.2169	1	5	0	1/5	0.0023	0.0346	0.0022	0.5603	0.2616
COG4848	R	YtpQ protein involved in methylglyoxal resistance, DUF1444/UPF0354 family	0.0020	0.0009	0.0021	0	5	0	0/5	0.0004	0.0009	0.0005	0.0061	0.0020
COG4849	R	Predicted nucleotidyltransferase	0.0066	0.0026	0.0089	0	5	0	0/5	0.0012	0.0026	0.0007	0.0242	0.0041
COG4850	I	Phosphatidate phosphatase APP1	0.0023	0.0009	0.0028	0	5	0	0/5	0.0008	0.0009	0.0005	0.0079	0.0016
COG4851	R	Uncharacterized conserved protein involved in sex pheromone biosynthesis	0.0027	0.0018	0.0029	0	5	0	0/5	0.0002	0.0018	0.0003	0.0082	0.0032
COG4852	S	Uncharacterized membrane protein	0.0015	0.0014	0.0010	0	5	0	0/5	0.0005	0.0014	0.0007	0.0033	0.0018
COG4853	T	YycI protein, regulator of the WalKR two-component signal transduction system	0.0050	0.0036	0.0048	0	5	0	0/5	0.0011	0.0036	0.0011	0.0141	0.0050
COG4854	S	Uncharacterized membrane protein AF1626, predicted component of bacteriocin or quorum sensing system, DUF2178 family	0.5660	0.7611	0.3569	3	5	1	3/5	0.1868	0.7611	0.0837	0.9148	0.8837
COG4855	F	Uncharacterized conserved protein	0.3457	0.2071	0.3357	2	5	0	2/5	0.0706	0.2071	0.0199	0.9264	0.5047
COG4856	T	Cyclic di-AMP synthase regulator CdaR, YbbR domain	0.0501	0.0206	0.0747	0	5	0	0/5	0.0038	0.0206	0.0012	0.1983	0.0265
COG4857	E	5-Methylthioribose/5-deoxyribose kinase, methionine salvage pathway	0.0022	0.0013	0.0019	0	5	0	0/5	0.0013	0.0006	0.0013	0.0059	0.0019
COG4858	S	Uncharacterized membrane-anchored protein	0.0026	0.0018	0.0030	0	5	0	0/5	0.0002	0.0018	0.0002	0.0082	0.0028
COG4859	S	Uncharacterized protein, contains DUF2185 domain	0.0018	0.0012	0.0010	0	5	0	0/5	0.0022	0.0012	0.0010	0.0036	0.0012
COG4860	K	Predicted DNA-binding transcriptional regulator, ArsR family	0.3130	0.3160	0.0951	0	5	0	0/5	0.2545	0.4399	0.1698	0.3849	0.3160
COG4861	S	Uncharacterized conserved protein	0.0554	0.0387	0.0526	0	5	0	0/5	0.0205	0.0387	0.0183	0.1591	0.0406
COG4862	KTN	Negative regulator MecA of genetic competence, sporulation and motility	0.0039	0.0043	0.0023	0	5	0	0/5	0.0012	0.0058	0.0014	0.0070	0.0043
COG4863	T	YycH protein, regulator of the WalKR two-component signal transduction system	0.0043	0.0044	0.0033	0	5	0	0/5	0.0008	0.0044	0.0009	0.0097	0.0059
COG4864	S	Uncharacterized conserved protein YqfA, UPF0365 family	0.0023	0.0018	0.0014	0	5	0	0/5	0.0020	0.0014	0.0018	0.0051	0.0012
COG4865	E	Glutamate mutase epsilon subunit	0.0662	0.0105	0.1136	0	5	0	0/5	0.0105	0.0068	0.0033	0.2932	0.0171
COG4866	S	Uncharacterized protein, contains DUF2156 domain	0.1566	0.1343	0.1587	0	5	0	0/5	0.0203	0.1708	0.0096	0.4482	0.1343
COG4867	S	Uncharacterized conserved protein, contains von Willebrand factor type A (vWFA) domain	0.0331	0.0176	0.0433	0	5	0	0/5	0.0036	0.0176	0.0048	0.1187	0.0209
COG4868	S	Uncharacterized conserved protein, UPF0371 family	0.0107	0.0115	0.0042	0	5	0	0/5	0.0105	0.0115	0.0152	0.0029	0.0132
COG4869	Q	Propanediol utilization protein	0.0014	0.0013	0.0005	0	5	0	0/5	0.0022	0.0008	0.0013	0.0017	0.0008
COG4870	O	Cysteine protease, C1A family	0.3455	0.3461	0.2127	1	5	0	1/5	0.1603	0.3629	0.1312	0.7272	0.3461
COG4871	K	Metal-binding trascriptional regulator, contains Fe-S cluster and ArsR family DNA binding domain	0.5333	0.6142	0.3210	3	5	1	3/5	0.1816	0.7444	0.1517	0.9746	0.6142
COG4872	S	Uncharacterized membrane protein	0.0071	0.0043	0.0060	0	5	0	0/5	0.0043	0.0043	0.0020	0.0189	0.0062
COG4873	S	Uncharacterized conserved protein YkvS, DUF2187 family	0.0054	0.0007	0.0086	0	5	0	0/5	0.0000	0.0007	0.0000	0.0224	0.0039
COG4874	S	Uncharacterized conserved protein	0.0006	0.0005	0.0003	0	5	0	0/5	0.0004	0.0005	0.0004	0.0012	0.0006
COG4875	O	Protein kinase association domain CaMKII_AD, NTF2-like superfamily	0.0022	0.0019	0.0011	0	5	0	0/5	0.0014	0.0011	0.0019	0.0043	0.0024
COG4876	S	Uncharacterized conserved protein YdaT	0.0088	0.0047	0.0084	0	5	0	0/5	0.0043	0.0043	0.0047	0.0257	0.0052
COG4877	S	Uncharacterized conserved protein	0.0031	0.0017	0.0029	0	5	0	0/5	0.0017	0.0013	0.0015	0.0089	0.0019
COG4878	S	Uncharacterized conserved protein, DUF2194 domain	0.0040	0.0025	0.0035	0	5	0	0/5	0.0011	0.0025	0.0012	0.0106	0.0045
COG4879	S	Uncharacterized protein, contains DUF2192 domain	0.1275	0.0525	0.1359	0	5	0	0/5	0.0017	0.0525	0.0014	0.3192	0.2626
COG4880	R	Secreted protein containing C-terminal beta-propeller domain distantly related to WD-40 repeats	0.2046	0.1710	0.1752	0	5	0	0/5	0.0314	0.1710	0.0085	0.4421	0.3702
COG4881	P	Predicted membrane anchor for polysulfide/nitrite-type reductase, PsrC/NrfD syperfamily	0.2829	0.2299	0.2887	1	5	0	1/5	0.0068	0.2299	0.0073	0.7838	0.3868
COG4882	R	Predicted aminopeptidase, Iap family	0.2790	0.2369	0.2428	1	5	0	1/5	0.0284	0.2369	0.0303	0.6539	0.4457
COG4883	S	Uncharacterized conserved protein, DUF2193 domain	0.5387	0.6750	0.3377	3	5	1	3/5	0.1971	0.6750	0.0864	0.9511	0.7840
COG4884	S	Uncharacterized conserved protein YfeS, contains WGR domain	0.0036	0.0021	0.0037	0	5	0	0/5	0.0014	0.0021	0.0008	0.0108	0.0028
COG4885	S	Uncharacterized conserved protein	0.2694	0.1604	0.2529	1	5	0	1/5	0.0573	0.1604	0.0290	0.7040	0.3964
COG4886	K	Leucine-rich repeat (LRR) protein	0.0037	0.0032	0.0027	0	5	0	0/5	0.0072	0.0011	0.0063	0.0032	0.0005
COG4887	S	Uncharacterized metal-binding protein MJ0455, DUF1847 family	0.7431	0.7851	0.2027	4	5	1	4/5	0.5811	0.9341	0.4444	0.9707	0.7851
COG4888	K	Transcription elongation factor Elf1, contains Zn-ribbon domain	0.4291	0.5077	0.2606	3	5	0	3/5	0.0837	0.5077	0.1893	0.5637	0.8012
COG4889	R	Predicted helicase	0.0028	0.0025	0.0022	0	5	0	0/5	0.0008	0.0025	0.0007	0.0068	0.0030
COG4890	S	Predicted outer membrane lipoprotein	0.0051	0.0030	0.0049	0	5	0	0/5	0.0009	0.0030	0.0008	0.0138	0.0068
